review_text,cluster
Very Comportable and Safe App💯💯💯🙏,2.0
its user friendly easy to use,4.0
Yes maganda po ang gcash,4.0
Good one I LOVE IT I CAN LOAD IT EVEN HAS A GAME GCASH FOREST LOVE IT 100 STARS,4.0
"Kinain yung 1,300 kong pera tapos parang kasalanan ko pa :( hindi na nabalik saken",1.0
bkit ganun khit Hindi naman alam nG iba ang pin ko bkit Hindi ko maopen.. paki ayus naman,4.0
It's not updating... I can't use the app anymore. Too bad.😭,4.0
Fast and convenient app. 😎 Nice.,2.0
"how come the upgraded version is not compatible with xaiome MI 9? pls make it more compatible to other phones, tnx much",0.0
Its nice to have a gcash u can start ur business here but Where can i get my referral code,3.0
Easy way of making payments😁,4.0
"Update: moving this up to 4 stars because even if they were able to credit back the refund on my Amex, it took them so long to do it.",3.0
"You always have to update their app to use it. Otherwise, you cannot open the app.",4.0
There so many update its annoying,1.0
Why does it require an update from time to time 😈😈,4.0
Ok po ang gcash sa e loading,2.0
Very useful apps. I like it too much. 😊,1.0
"There are some glitches everytime they have an update, it takes some time to load the homepage but over all this app is great i never had trouble transacting my payments, transfering money from my paypal and coins.ph is very fast and w/o transaction fee..its very easy to use once your account is fully verified",1.0
Updates should be optional not forcing the users. some of gcash users are unable to update because they need to register first to be able to access the intrenet.,4.0
"Nice app to use and it's so convinient. I just hope that next time whenever there's an update, I can opt to do it later and should not be a must to do right away specially when the person is in a hurry and need to make urgent transaction. Overall, it's great. Thanks.",4.0
They get better in these past fre updates. Keep it up 🙂,4.0
Gcash I loved your app but when I found out that amazon getting money from my gcash and I didn't remember if i bought any plan from amazon. So I trid to reach gcash to check on it but guess what there is no hotline to reach gcash!! And even their facebook messenger is automated. No way. So I decided to withdraw all my money and ditch gcash.,4.0
I don't have experience yet about this apps.,4.0
ok naman kaya lang minsan mabagal mag response ang gcash,2.0
"Easr access.. Send money, buy a load and transfer money from gcash to online shopping like shoppee. 👍👍👍👍",4.0
gcash one way to earn and learn. invest and be the best at all cost,1.0
"very easy and useful app... I have done lots of payment, online... true cashless transaction😊😊😊 ... thank you Gcash... hope you will give me 50 pesos for this .. haha ... just joking😁😁😁😁",4.0
Ok ang app kaso minsan may problema din at may 15pesos na pala na service fee pag nag cashin via 711 hindi na gaya ng dati baka habang tumatagal lahat ng service may bayad na wag naman sana. 4star parin,4.0
Nakakainis Hindi ko magamit Ng maayos lagi nalang nag update .,1.0
Why the app remove the choice to verify using student id? Mostly students are using this app and they remove the choice to verify using the id that us student have it so annoying,1.0
"Very useful, kaso nakakainis pag kelangan mag update. Di mo magamit unless i-update mo",1.0
Always updating phone memory consuming.,4.0
"Easier payments but you can't use the app when it needs updating. No ""update later"" option for app updates.",0.0
Very convenient and efficient!! Well done globe.. Keep it up,2.0
Tang ina ayaw mag send ng code pang bobo,1.0
Ang ganda ng app super useful n'ya lalo na ngayong pandemya.. Contacless and at the same time cashless transaction...good for buying load and goods on the selected partners... Very convinient 😊,2.0
The app is good but it won't link any of my debit cards and it's mandatory update is annoying. There should be an update later option,1.0
I changed my rate of this app because the new update made me freakin' out. 😠😣 When I typed in my MPIN It starts to loading but cannot be open. Kakainis naman update nang update..,4.0
"Its too long to download i dont know why.My internet is okay but if i download it,it only moves to '1%' and then it stopped.Please fix this and other problems as soon as possible.So that others wont have an issue again.",4.0
Goods n goods ito ngayon pandemic,4.0
So annoying can't use the app without updating.,1.0
"Good thing about this app is you can transfer money easily. Bad thing is when you badly need to buy load for mobile data, but needs to update the app first, then you're stuck.",1.0
It needs to be updated everytime I open it.,4.0
Great apps ever!!!!,4.0
Can't buy load in the new update,2.0
The update make it worst,4.0
Its so useful and i recommend it for paying bill,4.0
Nice to use this for money transfer and payment bills,1.0
"I've been using this app more than 2 years now but every time it is updated, it is hard to open the app...it is so slow....",4.0
Ilove using gcash,3.0
Yet very useful😊 pero palagi nalang nagpapa update. Aba! Punu na memory ng phone ko. Haha😅😂,4.0
"I like this e-commerce app. It's handy from cash-in and cash-out thru bank accts, paying bills, etc plus additional credit balance. Hopefully, the app will have a biller to DragonPay or can make payment to it. Looking forward on your future updates. Thanks. :)",4.0
"I was at the right place at right time. At Globe Telecom Company yesterday to buy load for my Globle At Home Prepaid Home WiFi.. and coincidence I need to pay through Gcash account to someone. I ask service lady how to do it, while on the phone ,the lady spoke to the person yes would help me .. After confirmed assurance that the lady to receive payment knew me. .. the processing was simple from a machine..in a min was all done .",0.0
Sana ol may juwaaaa,4.0
FIXED YOUR APP. I enter the code for almost 10times but i can't access to change my MPIN. It always says that the code is expired. BETTER TO GIVE O STAR BUT I CAN'T FCKNG APP,1.0
To slow I downloaded it twice but still slow,1.0
Thanks globe for this app!,4.0
I'm add 800 pesos then after 2days 800pesos has gone. I dont recommend this apps becuase of stealing my money. Im contacy costumer service but no one seen and action.,2.0
YOU GUYS ALWAYS UPDATE. AINT FUNNY.😐,4.0
"its almost a month now, my gcash verification is still ""upgrade in progress"" e.mailed customer service then asked me some info then sent them the answers still after waiting again for many-many days... nothing still my gcash verification is still ""upgrade in progress"" this is so frustrating, please i need help please at least i need an answer why is this happening to my gcash??",2.0
"I topped up a small amount of 51k pesos and because of their new policy, I got charged 1,020 pesos for the transaction fee.",0.0
Excelent good is that all folks,4.0
Amazing dna kasi magamit lagi nlng nag update. Paano na to Sent,4.0
"There should be an ""update later"" option.",4.0
Very easy to used and real money involve Nice gameapps,4.0
Nababawasan ung pera ko sa dito sa gcash...wala nman akong ibang transaction kundi cash in lng..,2.0
Easy payments. Nakakabwisit lang kasi ang hirap paloadan. Hindi na kasi pede thru online banking dahil sa lack of securities according to the big banks here. Hirap din magpadala sa cebuana.,1.0
Always need online connection. What if you need to load yourself for data connection?,1.0
"I can't use it, when its emergency. Needs to update first. Ugh!!!!!",1.0
Poor Services 🤦‍♂️👎😡 Ayaw nyu e transfer funds ko dami ko ng msg sa inyo pero wala paring nagyayari ....👎👎👎,4.0
Not bad..not good too,2.0
Verry good and satisfied user,2.0
Convenient to use. :) Fast and easy.👌👌👌,1.0
I hard yo open my account her in gcash..why? Pls answer me,4.0
Like the app but everytime I use it it has a new update its just so annoying when you need to use the app it has a new update and if you dont update the app it wont work properly can please stop updating the app regularly its just so annoying,4.0
Useful app ka amigo,4.0
It's good i hope still find to have better version,3.0
i have PayPal and paymaya account. but most of the time ip prefer using Gcash.,2.0
The app is so useful and has wide scope. Very convenient but there are some bugs,1.0
